description,product_link
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870550.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981259.html
Men's 501 Black Regular Fit Jeans,https://www.levi.in/men/jeans-by-style/501-original/mens-501-black-regular-fit-jeans/798300260.html
Men's 511 Black Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-fit-jeans/A52650000.html
Men's 512 Black Slim Tapered Fit Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-black-slim-tapered-fit-jeans/A54060000.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-511-blue-slim-fit-jeans/182981313.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981317.html
Men's 551™ Z Authentic Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-551-z-authentic-straight-jeans/A05740032.html
Men's 512™ Slim Tapered Fit Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-tapered-fit-jeans/360870522.html
Men's 511 Black Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-fit-jeans/A52620001.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/A25190005.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981315.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-511-slim-fit-jeans/182981236.html
Men's 501 Blue Regular Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-501-blue-regular-fit-jeans/798300196.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/A25220007.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-fit-jeans/182981262.html
Men's 513™ Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-513-slim-straight-jeans/236770271.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981174.html
Slim Fit Jeans Reflective Ankle - Levi's Motorcycle Collection,https://www.levi.in/men/clothing/jeans/slim-fit-jeans-reflective-ankle---levis-motorcycle-collection/A26360000.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-511-slim-fit-jeans/A49420002.html
Men's High Slim Fit Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-high-slim-fit-jeans/A25030001.html
Men's 512 Grey Slim Tapered Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-grey-slim-tapered-jeans/360870625.html
Men's 511 Grey Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-grey-slim-jeans/182980890.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981072.html
Men's 512 Blue Slim Tapered Jeans,https://www.levi.in/men/clothing/jeans/mens-512-blue-slim-tapered-jeans/360870449.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A25230004.html
Men's 511 Black Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-fit-jeans/182981293.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A39650005.html
Men's 517 Blue Bootcut Jeans,https://www.levi.in/men/clothing/jeans/mens-517-blue-bootcut-jeans/163820074.html
Men's 511™ Redloop Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-redloop-slim-fit-jeans/A25230002.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/213010033.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981190.html
Men's Blue Skinny Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-blue-skinny-fit-jeans/213010039.html
Men's 517™ Bootcut Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-517-bootcut-jeans/163820061.html
Men's 513 Blue Straight Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-513-blue-straight-fit-jeans/236770288.html
Men's 512 Blue Slim Tapered Jeans,https://www.levi.in/men/clothing/jeans/mens-512-blue-slim-tapered-jeans/360870185.html
Men's 512 Blue Slim Tapered Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-blue-slim-tapered-jeans/360870619.html
Men's 512 Styled Slim Tapered Fit Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-styled-slim-tapered-fit-jeans/360870598.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981208.html
Men's 512 Slim Tapered Fit Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-tapered-fit-jeans/360870597.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-fit-jeans/182981225.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981279.html
Men's Grey Loose Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-grey-loose-fit-jeans/A34210006.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870579.html
Crafted Jeans from the Levi's Motorcycle Collection,https://www.levi.in/men/jeans-by-style/511-slim/crafted-jeans-from-the-levis-motorcycle-collection/A24870001.html
Men's 512 Slim Tapered Fit Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-tapered-fit-jeans/360870610.html
Men's 513™ Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-513-slim-straight-jeans/A40780000.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-512-slim-taper-jeans/360870577.html
Men's 513™ Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-513-slim-straight-jeans/A49440000.html
Men's 513 Blue Straight Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-513-blue-straight-fit-jeans/A62660000.html
Men's 511 Black Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-fit-jeans/182981251.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870585.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A40010001.html
Men's 512 Blue Slim Tapered Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-512-blue-slim-tapered-fit-jeans/360870682.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-fit-jeans/182981275.html
Men's 65504 Black Skinny Jeans,https://www.levi.in/men/clothing/jeans/mens-65504-black-skinny-jeans/655040453.html
Men's 517™ Bootcut Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-517-bootcut-jeans/163820054.html
Men's 512 Blue Slim Tapered Fit Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-blue-slim-tapered-fit-jeans/A52690001.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981188.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981320.html
Men's 550 Blue Relaxed Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-550-blue-relaxed-fit-jeans/A52720000.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981316.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/A25160004.html
Men's 517 Blue Bootcut Jeans,https://www.levi.in/men/clothing/jeans/mens-517-blue-bootcut-jeans/163820070.html
Men's 511 Black Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-fit-jeans/182981338.html
Men's 511 Blue Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-jeans/182980894.html
Men's 551™ Z Authentic Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-551-z-authentic-straight-jeans/A39770001.html
Men's 517™ Bootcut Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-517-bootcut-jeans/A40380000.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/655040599.html
Men's 511 Blue Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-jeans/182980892.html
Men's 511 Blue Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-jeans/182981220.html
Men's 513™ Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-513-slim-straight-jeans/236770280.html
Men's 512 Blue Slim Tapered Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-blue-slim-tapered-jeans/360870696.html
Men's 511 Black Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-jeans/182981223.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870581.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/A39550003.html
Men's 551™ Z Authentic Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-551-z-authentic-straight-jeans/A05740033.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870594.html
Crafted Jeans from the Levi's Motorcycle Collection,https://www.levi.in/men/jeans-by-style/511-slim/crafted-jeans-from-the-levis-motorcycle-collection/A24850002.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/655040584.html
Men's 512™ Slim Tapered Fit Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-tapered-fit-jeans/360870423.html
Men's Black Skinny Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-black-skinny-fit-jeans/213010044.html
Men's 512 Black Slim Tapered Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-512-black-slim-tapered-fit-jeans/A53120000.html
Men's 517™ Bootcut Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-517-bootcut-jeans/A40390000.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981170.html
Men's 513™ Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-513-slim-straight-jeans/236770273.html
Men's 551Z Blue Loose Straight Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-551z-blue-loose-straight-fit-jeans/A05740045.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981165.html
Crafted Jeans from the Levi's Motorcycle Collection,https://www.levi.in/men/jeans-by-style/511-slim/crafted-jeans-from-the-levis-motorcycle-collection/A24870002.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870539.html
Men's 551Z Blue Loose Straight Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-551z-blue-loose-straight-fit-jeans/A05740047.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-fit-jeans/182981273.html
Men's Blue Skinny Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-blue-skinny-fit-jeans/213010043.html
Men's 513 Blue Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/mens-513-blue-slim-straight-jeans/236770222.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A39650001.html
Men's 511 Blue Slim Jeans,https://www.levi.in/men/clothing/jeans/mens-511-blue-slim-jeans/182981330.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981284.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981278.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/A32270003.html
WellThread® Men's Stay Loose Jeans,https://www.levi.in/men/clothing/jeans/levis-wellthread-mens-stay-loose-jeans/A12280005.html
Men's Skinny Tapered Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-skinny-tapered-jeans/213010021.html
Men's 513™ Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-513-slim-straight-jeans/236770268.html
Men's 511 Blue Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-jeans/182981218.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/A39630000.html
Men's 551™ Z Authentic Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-551-z-authentic-straight-jeans/A05740040.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A39600000.html
Men's 501 Blue Regular Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-501-blue-regular-fit-jeans/005013367.html
Men's 550™ Tapered Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-550-tapered-jeans/A32260010.html
Men's 511 Blue Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-jeans/182981211.html
Men's 512 Black Slim Tapered Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-black-slim-tapered-jeans/360870544.html
Men's 511 Black Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-jeans/182980891.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/213010036.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981191.html
Men's 65504 Blue Skinny Jeans,https://www.levi.in/men/clothing/jeans/mens-65504-blue-skinny-jeans/A25190000.html
Men's 512 Blue Slim Tapered Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-blue-slim-tapered-jeans/360870699.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-fit-jeans/182981247.html
Men's 517 Blue Fade Bootcut Jeans,https://www.levi.in/men/clothing/jeans/mens-517-blue-fade-bootcut-jeans/163820058.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870647.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/A39610000.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A25230008.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981283.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981301.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A25260007.html
Men's 511 Blue Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-jeans/182981328.html
Men's Blue Skinny Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-blue-skinny-fit-jeans/213010038.html
Men's Baggy Tapered Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-baggy-tapered-jeans/A32250003.html
Men's 513™ Slim Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-513-slim-straight-jeans/236770269.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-fit-jeans/182981240.html
Men's 513 Black Slim fit Straight Jeans,https://www.levi.in/men/clothing/jeans/mens-513-black-slim-fit-straight-jeans/236770282.html
Men's 512 Blue Slim Tapered Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/mens-512-blue-slim-tapered-jeans/360870557.html
Men's 511™ Redloop Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-redloop-slim-fit-jeans/A25260002.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981295.html
Men's 550™ Tapered Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-550-tapered-jeans/A39800000.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/A25210004.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/A25200008.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/A49450000.html
Men's 511 Black Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-black-slim-jeans/182980893.html
Men's 517 Blue Bootcut Jeans,https://www.levi.in/men/clothing/jeans/mens-517-blue-bootcut-jeans/163820071.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981242.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870535.html
Men's 511 Blue Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/mens-511-blue-slim-fit-jeans/182981319.html
Men's SilverTab Straight,https://www.levi.in/men/clothing/jeans/levis-mens-silvertab-straight/A36660000.html
Men's 511™ Slim Fit Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-fit-jeans/182981230.html
WellThread® Men's 551™ Z Authentic Straight Jeans,https://www.levi.in/men/clothing/jeans/levis-wellthread-mens-551-z-authentic-straight-jeans/355850019.html
Men's 513 Blue Straight Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-513-blue-straight-fit-jeans/236770291.html
Men's 65504 Skinny Jeans,https://www.levi.in/men/clothing/jeans/levis-mens-65504-skinny-jeans/655040595.html
Men's 511™ Slim Jeans,https://www.levi.in/men/jeans-by-style/511-slim/levis-mens-511-slim-jeans/182981194.html
Men's SilverTab Loose Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-silvertab-loose-fit-jeans/A34210005.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/360870548.html
Men's 512™ Slim Taper Jeans,https://www.levi.in/men/jeans-by-style/512-slim-tapered/levis-mens-512-slim-taper-jeans/A39610003.html
Men's Blue Regular Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-blue-regular-fit-jeans/A23160000.html
Men's Brown Skinny Fit Jeans,https://www.levi.in/men/clothing/jeans/mens-brown-skinny-fit-jeans/213010045.html
